repeat,fold,n_test_games,selected_penalty,mean_loss,mean_agreement,model,representation,block
4,1,38,1000.0,1.640849860637102,0.23684210526315788,2B,rate_temporal,strategy
4,2,40,10000.0,1.7315857427745143,0.325,2B,rate_temporal,strategy
4,3,33,100.0,1.735463798292901,0.2525252525252525,2B,rate_temporal,strategy
4,4,42,100.0,1.663843980154376,0.2777777777777778,2B,rate_temporal,strategy
0,0,39,100.0,1.4066161149905712,0.4957264957264957,2B,rate_temporal,enriched
0,1,38,100.0,1.324894972748607,0.4912280701754385,2B,rate_temporal,enriched
0,2,38,100.0,1.5854751562391438,0.3859649122807017,2B,rate_temporal,enriched
0,3,37,100.0,1.5875426326769098,0.46846846846846846,2B,rate_temporal,enriched
0,4,39,100.0,1.569989166729123,0.3162393162393162,2B,rate_temporal,enriched
1,0,37,100.0,1.4468037229869872,0.4594594594594594,2B,rate_temporal,enriched
1,1,39,10.0,1.4831033335719808,0.41880341880341887,2B,rate_temporal,enriched
1,2,38,100.0,1.593627150591752,0.4385964912280701,2B,rate_temporal,enriched
1,3,38,100.0,1.553942135552124,0.5087719298245614,2B,rate_temporal,enriched
1,4,39,100.0,1.440329412789399,0.36752136752136755,2B,rate_temporal,enriched
2,0,41,10.0,1.6702679721638154,0.22764227642276424,2B,rate_temporal,enriched
2,1,47,100.0,1.3767149683373705,0.5390070921985816,2B,rate_temporal,enriched
2,2,35,100.0,1.4104779350566858,0.33333333333333337,2B,rate_temporal,enriched
2,3,32,100.0,1.3856974180964543,0.46875,2B,rate_temporal,enriched
2,4,36,100.0,1.665965533987169,0.3333333333333333,2B,rate_temporal,enriched
3,0,40,100.0,1.534055280249584,0.4333333333333333,2B,rate_temporal,enriched
3,1,37,10.0,1.8285976819649916,0.4144144144144144,2B,rate_temporal,enriched
3,2,41,100.0,1.442801850415023,0.4634146341463415,2B,rate_temporal,enriched
3,3,36,100.0,1.3094337552773592,0.5185185185185185,2B,rate_temporal,enriched
3,4,37,100.0,1.620803343184377,0.2522522522522523,2B,rate_temporal,enriched
4,0,38,10.0,1.3970271540889585,0.41228070175438597,2B,rate_temporal,enriched
4,1,38,100.0,1.4158356045944374,0.3771929824561403,2B,rate_temporal,enriched
4,2,40,100.0,1.4962567190959413,0.5083333333333333,2B,rate_temporal,enriched
4,3,33,100.0,1.6267451520801413,0.3939393939393939,2B,rate_temporal,enriched
4,4,42,100.0,1.4951218599698912,0.38095238095238093,2B,rate_temporal,enriched
0,0,39,10.0,1.4226920731214652,0.4358974358974359,2B,rate_temporal,combined
0,1,38,100.0,1.3260391738859147,0.4912280701754385,2B,rate_temporal,combined
0,2,38,100.0,1.5634038723077162,0.4122807017543859,2B,rate_temporal,combined
0,3,37,100.0,1.6065865899877676,0.41441441441441446,2B,rate_temporal,combined
0,4,39,100.0,1.553751863788239,0.37606837606837606,2B,rate_temporal,combined
1,0,37,100.0,1.4722052244745238,0.46846846846846835,2B,rate_temporal,combined
1,1,39,100.0,1.4970185989547253,0.4017094017094017,2B,rate_temporal,combined
1,2,38,100.0,1.609978356503398,0.4385964912280701,2B,rate_temporal,combined
1,3,38,100.0,1.546758315248292,0.5,2B,rate_temporal,combined
1,4,39,100.0,1.4459311992872428,0.3760683760683761,2B,rate_temporal,combined
2,0,41,100.0,1.6624649124384618,0.2113821138211382,2B,rate_temporal,combined
2,1,47,100.0,1.37112511115015,0.5531914893617021,2B,rate_temporal,combined
2,2,35,100.0,1.4026449668091567,0.4380952380952381,2B,rate_temporal,combined
2,3,32,100.0,1.3904039670042105,0.44791666666666663,2B,rate_temporal,combined
2,4,36,100.0,1.6896077933406022,0.3333333333333333,2B,rate_temporal,combined
3,0,40,100.0,1.5336370670491974,0.45,2B,rate_temporal,combined
3,1,37,100.0,1.621361850208507,0.4954954954954955,2B,rate_temporal,combined
3,2,41,100.0,1.4579041736701346,0.4146341463414634,2B,rate_temporal,combined
3,3,36,100.0,1.3195932840694038,0.5277777777777778,2B,rate_temporal,combined
3,4,37,100.0,1.6215505722537418,0.23423423423423423,2B,rate_temporal,combined
4,0,38,100.0,1.4660355233603366,0.32456140350877194,2B,rate_temporal,combined
4,1,38,100.0,1.4241305786152765,0.41228070175438597,2B,rate_temporal,combined
4,2,40,100.0,1.4918245130889267,0.4916666666666666,2B,rate_temporal,combined
4,3,33,100.0,1.649165020474601,0.40404040404040403,2B,rate_temporal,combined
4,4,42,100.0,1.4643349676992954,0.46825396825396826,2B,rate_temporal,combined
0,0,39,10.0,1.6420986520483452,0.2222222222222222,4B,count_overall,strategy
0,1,38,1000.0,1.4596645189104083,0.34210526315789475,4B,count_overall,strategy
0,2,38,100.0,1.646372548562266,0.30701754385964913,4B,count_overall,strategy
0,3,37,100.0,1.7752240853727856,0.19819819819819817,4B,count_overall,strategy
