model,decoding_group,semantic_category,discourse_relation,n_runs,mean_joint_prevalence,sd_joint_prevalence,mean_lift,sd_lift,mean_support,total_support,support_is_thin
Gemma 4 4B,Stochastic,ClaimComparison,Expansion,3,0.010274545168301041,0.004572830160458131,1.099083846960126,0.577672797973483,7.666666666666667,23,False
Gemma 4 4B,Stochastic,ClaimComparison,Temporal,3,0.02686976722622092,0.0036142975196436526,4.818478158018428,0.8573450229912342,20.0,60,False
Gemma 4 4B,Stochastic,ClaimComparison,Any explicit,3,0.04617354742304813,0.0022829583773324425,1.346158374642246,0.07950617388514608,34.333333333333336,103,False
Gemma 4 4B,Stochastic,Payoff,Comparison,3,0.029629677255850948,0.0031397609207589497,0.5520866570845264,0.05236766645799674,22.0,66,False
Gemma 4 4B,Stochastic,Payoff,Contingency,3,0.04034643757176964,0.007035923929915576,1.8755399606880498,0.09570386470734672,30.0,90,False
Gemma 4 4B,Stochastic,Payoff,Expansion,3,0.03012201358933585,0.006810171958911786,1.0509145266346083,0.17055235321323525,22.333333333333332,67,False
Gemma 4 4B,Stochastic,Payoff,Temporal,3,0.002236359578934304,0.002064862800396508,0.14910688418593554,0.15429341111125644,1.6666666666666667,5,False
Gemma 4 4B,Stochastic,Payoff,Any explicit,3,0.07989615692357167,0.007259023253209482,0.7922113161517387,0.045025157767694286,59.333333333333336,178,False
Gemma 4 4B,Stochastic,Uncertainty,Comparison,3,0.05257925173031136,0.010455317836609322,1.3832751617448704,0.17910454332804202,39.0,117,False
Gemma 4 4B,Stochastic,Uncertainty,Contingency,3,0.012165016608873466,0.005545531557794213,0.7813431191092083,0.24365278659484307,9.0,27,False
Gemma 4 4B,Stochastic,Uncertainty,Expansion,3,0.010764420092075068,0.000182749171413542,0.5462421969352662,0.10657800983783504,8.0,24,False
Gemma 4 4B,Stochastic,Uncertainty,Temporal,3,0.0022525819899674336,0.001584115846415393,0.1824105637240151,0.0937249433619042,1.6666666666666667,5,False
Gemma 4 4B,Stochastic,Uncertainty,Any explicit,3,0.06834240284066163,0.01583853429309978,0.9522348318816022,0.12276744375200392,50.666666666666664,152,False
Gemma 4 4B,Greedy,Mechanical,Comparison,1,0.002638522427440633,,0.6223316912972086,,2.0,2,True
Gemma 4 4B,Greedy,Mechanical,Contingency,1,0.0079155672823219,,3.691558441558442,,6.0,6,True
Gemma 4 4B,Greedy,Mechanical,Expansion,1,0.0,,0.0,,0.0,0,True
Gemma 4 4B,Greedy,Mechanical,Temporal,1,0.002638522427440633,,1.775175644028103,,2.0,2,True
Gemma 4 4B,Greedy,Mechanical,Any explicit,1,0.010554089709762533,,1.2031746031746031,,8.0,8,True
Gemma 4 4B,Greedy,Testimony,Comparison,1,0.09630606860158311,,1.4324842083462774,,73.0,73,False
Gemma 4 4B,Greedy,Testimony,Contingency,1,0.026385224274406333,,0.776003276003276,,20.0,20,False
Gemma 4 4B,Greedy,Testimony,Expansion,1,0.04617414248021108,,1.127400985891552,,35.0,35,False
Gemma 4 4B,Greedy,Testimony,Temporal,1,0.05672823218997362,,2.4068822921281936,,43.0,43,False
Gemma 4 4B,Greedy,Testimony,Any explicit,1,0.17941952506596306,,1.28988988988989,,136.0,136,False
Gemma 4 4B,Greedy,SocialJudgment,Comparison,1,0.09762532981530343,,1.4077197209255636,,74.0,74,False
Gemma 4 4B,Greedy,SocialJudgment,Contingency,1,0.009234828496042216,,0.26329892814608974,,7.0,7,False
Gemma 4 4B,Greedy,SocialJudgment,Expansion,1,0.06596306068601583,,1.5613413528878635,,50.0,50,False
Gemma 4 4B,Greedy,SocialJudgment,Temporal,1,0.022427440633245383,,0.9224711861980099,,17.0,17,False
Gemma 4 4B,Greedy,SocialJudgment,Any explicit,1,0.15699208443271767,,1.0941533236293062,,119.0,119,False
Gemma 4 4B,Greedy,Behavioral,Comparison,1,0.06728232189973615,,1.2552113773621667,,51.0,51,False
Gemma 4 4B,Greedy,Behavioral,Contingency,1,0.005277044854881266,,0.19465844889573705,,4.0,4,False
Gemma 4 4B,Greedy,Behavioral,Expansion,1,0.040897097625329816,,1.252425114593327,,31.0,31,False
Gemma 4 4B,Greedy,Behavioral,Temporal,1,0.022427440633245383,,1.1934796702787813,,17.0,17,False
Gemma 4 4B,Greedy,Behavioral,Any explicit,1,0.11213720316622691,,1.011142498430634,,85.0,85,False
Gemma 4 4B,Greedy,ClaimComparison,Comparison,1,0.0158311345646438,,0.780236747297993,,12.0,12,False
Gemma 4 4B,Greedy,ClaimComparison,Contingency,1,0.0,,0.0,,0.0,0,False
Gemma 4 4B,Greedy,ClaimComparison,Expansion,1,0.0079155672823219,,0.6403829907068432,,6.0,6,False
Gemma 4 4B,Greedy,ClaimComparison,Temporal,1,0.030343007915567283,,4.265720577440666,,23.0,23,False
Gemma 4 4B,Greedy,ClaimComparison,Any explicit,1,0.04221635883905013,,1.0056384742951907,,32.0,32,False
Gemma 4 4B,Greedy,Payoff,Comparison,1,0.01978891820580475,,0.43274720255766164,,15.0,15,False
Gemma 4 4B,Greedy,Payoff,Contingency,1,0.048812664907651716,,2.1106261288380495,,37.0,37,False
